,5,11,18,25,31,38,45,52,58,65,72,78,85,92,99,105,112,119,126,132,139,146,152,159,166,173,179,186,193,200
29,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
30,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
31,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
33,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
34,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
36,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
37,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
39,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
40,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
42,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
43,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
45,0.9354253057462009,0.9600595389520483,0.9687371477862785,0.9764572583582151,0.975578802033574,0.9755209434170352,0.9764666227441294,0.9769414514280985,0.9774101768678769,0.9774109220716702,0.9774768710723934,0.9774175332117798,0.9778765923911727,0.9779168327153307,0.9778719177142753,0.9778721001038685,0.9778524476251995,0.9778528201778197,0.9778724726564887,0.9778924976877776,0.9778728452091088,0.9778528201778197,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778327951465308,0.9778329827346459,0.9778129577033567,0.9778129577033567
